year,cycle,abbr,dem,inc,midterm,senate,pres,pres_dem,pres_natl,generic,pres_avg,pres_level,level,ref_level
2000,2,NY,0.26812109460920414,0,FALSE,-1,1,0.5570077791292495,0.012000144003110558,-0.010559760215002217,0.4534764480560405,0.7414840590531782,0.27868085482420635,0.8830923651033454
2000,2,OH,-0.5134810445491038,-1,FALSE,-1,1,-0.07358207060762458,0.012000144003110558,-0.010559760215002217,-0.06896201953564098,0.14412694074066726,-0.5029212843341015,-0.1675037606707204
2000,NA,OK,NA,NA,NA,NA,NA,-0.4507044585505366,0.012000144003110558,-0.010559760215002217,-0.3655533790178775,-0.17648099178572788,NA,NA
2000,NA,OR,NA,NA,NA,NA,NA,0.00943574942864431,0.012000144003110558,-0.010559760215002217,0.06321110338387394,0.18827885447995987,NA,NA
2000,2,PA,-0.14130134520243667,-1,FALSE,-1,1,0.08599209957730362,0.012000144003110558,-0.010559760215002217,0.05062958451711258,0.20718618830000674,-0.13074158498743446,0.09005695888064182
2000,2,RI,-0.3237753171083314,0,FALSE,-1,1,0.6476963848919493,0.012000144003110558,-0.010559760215002217,0.4772252940687586,0.8003162867978763,-0.3132155568933292,0.9419245928480435
2000,NA,SC,NA,NA,NA,NA,NA,-0.32943156192188794,0.012000144003110558,-0.010559760215002217,-0.273884947951391,-0.12464014537671474,NA,NA
2000,NA,SD,NA,NA,NA,NA,NA,-0.4732264362109817,0.012000144003110558,-0.010559760215002217,-0.24833554950634562,-0.07738200615680346,NA,NA
2000,2,TN,-0.7036687553706539,-1,FALSE,-1,1,-0.0785550427362851,0.012000144003110558,-0.010559760215002217,-0.08664690803101022,0.05147705803073791,-0.6931089951556516,-0.15008631629182898
2000,2,TX,-0.7002590306578692,-1,FALSE,-1,1,-0.44547442807081855,0.012000144003110558,-0.010559760215002217,-0.2625291455019725,-0.10652555605699633,-0.6896992704428669,-0.3210626739709439
2000,2,UT,-0.7328820481697481,-1,FALSE,-1,1,-0.9308862623497574,0.012000144003110558,-0.010559760215002217,-0.6919230829590708,-0.4903754644909451,-0.7223222879547458,-0.7469483335365075
2000,2,VA,-0.09162640820195207,1,FALSE,-1,1,-0.16627146064559334,0.012000144003110558,-0.010559760215002217,-0.23675288829876487,-0.04243014478010463,-0.08106664798694986,0.20332550416498435
2000,2,VT,-0.9471807005323916,-1,FALSE,-1,1,0.21847896328364783,0.012000144003110558,-0.010559760215002217,0.3136752169552771,0.5400682910878004,-0.9366209403173893,-0.07377239296223834
2000,2,WA,0.0018601008014874055,-1,FALSE,-1,1,0.11792731706308887,0.012000144003110558,-0.010559760215002217,0.13352288596424775,0.2897973839641146,0.012419861016489623,-0.08935306027242029
2000,2,WI,0.5078435385393493,1,FALSE,-1,1,0.0046027402521329475,0.012000144003110558,-0.010559760215002217,0.010497136513471388,0.23788334273112363,0.5184032987543515,0.5012215230188277
2000,2,WV,1.3500363285131454,1,FALSE,-1,1,-0.12986516760942518,0.012000144003110558,-0.010559760215002217,0.16092752486817008,0.3373499538316824,1.3605960887281476,0.9422736532383071
2000,2,WY,-1.2082028071576363,-1,FALSE,-1,1,-0.894524835393866,0.012000144003110558,-0.010559760215002217,-0.3912726188904505,-0.3017864629800203,-1.197643046942634,-0.2623716397319533
2002,3,AK,-2.0062495458894696,-1,TRUE,1,-1,-0.75087572645609,0.012000144003110558,-0.10092591858996053,-0.687392168981362,-0.75087572645609,-1.905323627299509,-2.0040872084297194
2002,3,AL,-0.3857802741925114,-1,TRUE,1,-1,-0.306658455633624,0.012000144003110558,-0.10092591858996053,-0.32842434600797,-0.306658455633624,-0.28485435560255085,-0.1429935493554777
